,Content ID,Reaction Type,Datetime,Content Type,Category,Sentiment,Score
10133,77b49477-2f3c-455a-b8f1-09ec2e553174,cherish,6/9/20 17:34,video,cooking,positive,70
10134,77b49477-2f3c-455a-b8f1-09ec2e553174,scared,20/12/20 17:59,video,cooking,negative,15
10135,77b49477-2f3c-455a-b8f1-09ec2e553174,indifferent,14/11/20 13:03,video,cooking,neutral,20
10136,77b49477-2f3c-455a-b8f1-09ec2e553174,peeking,25/5/21 16:54,video,cooking,neutral,35
10137,77b49477-2f3c-455a-b8f1-09ec2e553174,like,3/1/21 14:51,video,cooking,positive,50
10138,77b49477-2f3c-455a-b8f1-09ec2e553174,worried,28/4/21 7:33,video,cooking,negative,12
10139,77b49477-2f3c-455a-b8f1-09ec2e553174,want,13/4/21 8:25,video,cooking,positive,70
10140,1413f582-4261-4037-93bd-7356b0e9e017,peeking,5/4/21 4:34,photo,veganism,neutral,35
10141,d4813cf8-87d5-421e-81f7-c5d43c25c62a,indifferent,22/2/21 19:52,GIF,technology,neutral,20
10142,d4813cf8-87d5-421e-81f7-c5d43c25c62a,indifferent,15/3/21 22:48,GIF,technology,neutral,20
10143,d4813cf8-87d5-421e-81f7-c5d43c25c62a,cherish,24/7/20 20:00,GIF,technology,positive,70
10144,d4813cf8-87d5-421e-81f7-c5d43c25c62a,dislike,28/4/21 20:34,GIF,technology,negative,10
10145,d4813cf8-87d5-421e-81f7-c5d43c25c62a,hate,13/8/20 3:58,GIF,technology,negative,5
10146,d4813cf8-87d5-421e-81f7-c5d43c25c62a,interested,12/4/21 6:50,GIF,technology,positive,30
10147,d4813cf8-87d5-421e-81f7-c5d43c25c62a,like,31/3/21 15:41,GIF,technology,positive,50
10148,d4813cf8-87d5-421e-81f7-c5d43c25c62a,adore,7/10/20 21:29,GIF,technology,positive,72
10149,d4813cf8-87d5-421e-81f7-c5d43c25c62a,adore,2/4/21 15:25,GIF,technology,positive,72
10150,d4813cf8-87d5-421e-81f7-c5d43c25c62a,cherish,17/10/20 22:49,GIF,technology,positive,70
10151,d4813cf8-87d5-421e-81f7-c5d43c25c62a,intrigued,1/7/20 1:49,GIF,technology,positive,45
10152,d4813cf8-87d5-421e-81f7-c5d43c25c62a,worried,2/3/21 15:01,GIF,technology,negative,12
10153,d4813cf8-87d5-421e-81f7-c5d43c25c62a,peeking,23/2/21 2:16,GIF,technology,neutral,35
10154,d4813cf8-87d5-421e-81f7-c5d43c25c62a,want,19/7/20 20:36,GIF,technology,positive,70
10155,d4813cf8-87d5-421e-81f7-c5d43c25c62a,peeking,20/1/21 6:53,GIF,technology,neutral,35
10156,d4813cf8-87d5-421e-81f7-c5d43c25c62a,like,3/6/21 12:55,GIF,technology,positive,50
10157,d4813cf8-87d5-421e-81f7-c5d43c25c62a,intrigued,31/10/20 22:46,GIF,technology,positive,45
10158,d4813cf8-87d5-421e-81f7-c5d43c25c62a,hate,2/9/20 12:36,GIF,technology,negative,5
10159,d4813cf8-87d5-421e-81f7-c5d43c25c62a,cherish,18/1/21 23:49,GIF,technology,positive,70
10160,d4813cf8-87d5-421e-81f7-c5d43c25c62a,scared,12/8/20 6:58,GIF,technology,negative,15
10161,d4813cf8-87d5-421e-81f7-c5d43c25c62a,interested,3/5/21 12:23,GIF,technology,positive,30
10162,d4813cf8-87d5-421e-81f7-c5d43c25c62a,heart,16/5/21 2:18,GIF,technology,positive,60
10163,d4813cf8-87d5-421e-81f7-c5d43c25c62a,adore,27/8/20 2:36,GIF,technology,positive,72
10164,d4813cf8-87d5-421e-81f7-c5d43c25c62a,indifferent,20/4/21 22:30,GIF,technology,neutral,20
10165,d4813cf8-87d5-421e-81f7-c5d43c25c62a,scared,17/11/20 0:07,GIF,technology,negative,15
10166,d4813cf8-87d5-421e-81f7-c5d43c25c62a,heart,3/9/20 22:14,GIF,technology,positive,60
10167,d4813cf8-87d5-421e-81f7-c5d43c25c62a,indifferent,11/11/20 9:08,GIF,technology,neutral,20
10168,b4871080-6bb7-4056-82a9-d8015d7b76e8,dislike,30/6/20 0:15,GIF,education,negative,10
10169,b4871080-6bb7-4056-82a9-d8015d7b76e8,interested,14/2/21 6:13,GIF,education,positive,30
10170,b4871080-6bb7-4056-82a9-d8015d7b76e8,love,23/9/20 21:29,GIF,education,positive,65
10171,b4871080-6bb7-4056-82a9-d8015d7b76e8,intrigued,2/1/21 21:21,GIF,education,positive,45
10172,b4871080-6bb7-4056-82a9-d8015d7b76e8,peeking,10/1/21 16:18,GIF,education,neutral,35
10173,b4871080-6bb7-4056-82a9-d8015d7b76e8,indifferent,27/4/21 19:46,GIF,education,neutral,20
10174,b4871080-6bb7-4056-82a9-d8015d7b76e8,hate,23/2/21 14:30,GIF,education,negative,5
10175,b4871080-6bb7-4056-82a9-d8015d7b76e8,peeking,13/10/20 8:14,GIF,education,neutral,35
10176,b4871080-6bb7-4056-82a9-d8015d7b76e8,indifferent,10/9/20 11:47,GIF,education,neutral,20
10177,b4871080-6bb7-4056-82a9-d8015d7b76e8,disgust,24/10/20 15:38,GIF,education,negative,0
10178,b4871080-6bb7-4056-82a9-d8015d7b76e8,cherish,9/3/21 2:22,GIF,education,positive,70
10179,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,intrigued,2/12/20 16:46,video,healthy eating,positive,45
10180,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,want,25/2/21 17:58,video,healthy eating,positive,70
10181,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,like,11/3/21 20:51,video,healthy eating,positive,50
10182,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,worried,18/1/21 4:16,video,healthy eating,negative,12
10183,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,love,19/7/20 0:31,video,healthy eating,positive,65
10184,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,hate,12/5/21 14:06,video,healthy eating,negative,5
10185,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,adore,27/4/21 0:46,video,healthy eating,positive,72
10186,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,super love,8/7/20 20:36,video,healthy eating,positive,75
10187,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,indifferent,2/8/20 3:50,video,healthy eating,neutral,20
10188,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,adore,4/2/21 18:28,video,healthy eating,positive,72
10189,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,dislike,8/6/21 13:58,video,healthy eating,negative,10
10190,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,indifferent,2/10/20 9:30,video,healthy eating,neutral,20
10191,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,cherish,4/10/20 6:35,video,healthy eating,positive,70
10192,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,dislike,29/10/20 23:27,video,healthy eating,negative,10
10193,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,worried,11/9/20 14:23,video,healthy eating,negative,12
10194,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,peeking,23/10/20 2:49,video,healthy eating,neutral,35
10195,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,like,19/3/21 5:10,video,healthy eating,positive,50
10196,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,interested,30/6/20 8:54,video,healthy eating,positive,30
10197,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,dislike,25/4/21 14:43,video,healthy eating,negative,10
10198,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,super love,4/8/20 15:00,video,healthy eating,positive,75
10199,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,peeking,27/12/20 2:32,video,healthy eating,neutral,35
10200,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,scared,16/9/20 1:14,video,healthy eating,negative,15
10201,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,worried,21/8/20 21:50,video,healthy eating,negative,12
10202,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,like,17/5/21 8:18,video,healthy eating,positive,50
10203,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,like,6/7/20 14:40,video,healthy eating,positive,50
10204,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,like,14/6/21 22:49,video,healthy eating,positive,50
10205,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,adore,30/7/20 23:44,video,healthy eating,positive,72
10206,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,peeking,14/9/20 8:05,video,healthy eating,neutral,35
10207,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,like,9/9/20 13:13,video,healthy eating,positive,50
10208,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,want,4/1/21 17:25,video,healthy eating,positive,70
10209,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,indifferent,10/8/20 19:11,video,healthy eating,neutral,20
10210,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,worried,24/10/20 3:52,video,healthy eating,negative,12
10211,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,super love,23/2/21 2:37,video,healthy eating,positive,75
10212,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,cherish,18/7/20 17:07,video,healthy eating,positive,70
10213,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,hate,6/9/20 21:41,video,healthy eating,negative,5
10214,9522ddea-8e07-4a2a-a001-25e4a534b8f6,interested,8/6/21 2:16,GIF,technology,positive,30
10215,9522ddea-8e07-4a2a-a001-25e4a534b8f6,love,26/11/20 2:39,GIF,technology,positive,65
10216,9522ddea-8e07-4a2a-a001-25e4a534b8f6,adore,6/4/21 3:41,GIF,technology,positive,72
10217,9522ddea-8e07-4a2a-a001-25e4a534b8f6,heart,30/10/20 22:04,GIF,technology,positive,60
10218,9522ddea-8e07-4a2a-a001-25e4a534b8f6,worried,17/8/20 17:26,GIF,technology,negative,12
10219,9522ddea-8e07-4a2a-a001-25e4a534b8f6,peeking,6/4/21 3:58,GIF,technology,neutral,35
10220,9522ddea-8e07-4a2a-a001-25e4a534b8f6,disgust,8/3/21 0:33,GIF,technology,negative,0
10221,9522ddea-8e07-4a2a-a001-25e4a534b8f6,disgust,21/5/21 1:15,GIF,technology,negative,0
10222,9522ddea-8e07-4a2a-a001-25e4a534b8f6,love,22/6/20 8:26,GIF,technology,positive,65
10223,9522ddea-8e07-4a2a-a001-25e4a534b8f6,disgust,6/8/20 20:10,GIF,technology,negative,0
10224,9522ddea-8e07-4a2a-a001-25e4a534b8f6,like,28/7/20 8:13,GIF,technology,positive,50
10225,9522ddea-8e07-4a2a-a001-25e4a534b8f6,scared,12/1/21 8:41,GIF,technology,negative,15
10226,9522ddea-8e07-4a2a-a001-25e4a534b8f6,love,15/6/21 21:38,GIF,technology,positive,65
10227,9522ddea-8e07-4a2a-a001-25e4a534b8f6,peeking,29/5/21 6:51,GIF,technology,neutral,35
10228,9522ddea-8e07-4a2a-a001-25e4a534b8f6,worried,12/1/21 9:45,GIF,technology,negative,12
10229,9522ddea-8e07-4a2a-a001-25e4a534b8f6,like,16/2/21 7:00,GIF,technology,positive,50
10230,9522ddea-8e07-4a2a-a001-25e4a534b8f6,disgust,17/7/20 6:36,GIF,technology,negative,0
10231,9522ddea-8e07-4a2a-a001-25e4a534b8f6,like,8/5/21 17:51,GIF,technology,positive,50
10232,9522ddea-8e07-4a2a-a001-25e4a534b8f6,super love,17/4/21 7:33,GIF,technology,positive,75
10233,9522ddea-8e07-4a2a-a001-25e4a534b8f6,like,29/4/21 13:51,GIF,technology,positive,50
10234,9522ddea-8e07-4a2a-a001-25e4a534b8f6,super love,25/7/20 6:19,GIF,technology,positive,75
10235,9522ddea-8e07-4a2a-a001-25e4a534b8f6,worried,6/7/20 5:40,GIF,technology,negative,12
10236,9522ddea-8e07-4a2a-a001-25e4a534b8f6,intrigued,14/12/20 23:41,GIF,technology,positive,45
10237,9522ddea-8e07-4a2a-a001-25e4a534b8f6,hate,30/7/20 9:57,GIF,technology,negative,5
10238,9522ddea-8e07-4a2a-a001-25e4a534b8f6,scared,16/1/21 6:10,GIF,technology,negative,15
10239,9522ddea-8e07-4a2a-a001-25e4a534b8f6,hate,1/6/21 19:26,GIF,technology,negative,5
10240,9522ddea-8e07-4a2a-a001-25e4a534b8f6,adore,18/10/20 11:05,GIF,technology,positive,72
10241,9522ddea-8e07-4a2a-a001-25e4a534b8f6,want,20/1/21 13:19,GIF,technology,positive,70
10242,9522ddea-8e07-4a2a-a001-25e4a534b8f6,interested,30/7/20 20:49,GIF,technology,positive,30
10243,9522ddea-8e07-4a2a-a001-25e4a534b8f6,love,23/1/21 13:50,GIF,technology,positive,65
10244,9522ddea-8e07-4a2a-a001-25e4a534b8f6,interested,2/3/21 3:17,GIF,technology,positive,30
10245,9522ddea-8e07-4a2a-a001-25e4a534b8f6,hate,13/4/21 5:59,GIF,technology,negative,5
10246,9522ddea-8e07-4a2a-a001-25e4a534b8f6,intrigued,23/9/20 10:39,GIF,technology,positive,45
10247,9522ddea-8e07-4a2a-a001-25e4a534b8f6,disgust,2/2/21 7:50,GIF,technology,negative,0
10248,9522ddea-8e07-4a2a-a001-25e4a534b8f6,disgust,29/1/21 0:13,GIF,technology,negative,0
10249,9522ddea-8e07-4a2a-a001-25e4a534b8f6,worried,11/7/20 1:46,GIF,technology,negative,12
10250,9522ddea-8e07-4a2a-a001-25e4a534b8f6,heart,18/6/20 23:39,GIF,technology,positive,60
10251,9522ddea-8e07-4a2a-a001-25e4a534b8f6,indifferent,19/3/21 20:17,GIF,technology,neutral,20
10252,9522ddea-8e07-4a2a-a001-25e4a534b8f6,want,21/9/20 1:22,GIF,technology,positive,70
10253,9522ddea-8e07-4a2a-a001-25e4a534b8f6,worried,8/6/21 13:14,GIF,technology,negative,12
10254,9522ddea-8e07-4a2a-a001-25e4a534b8f6,indifferent,30/7/20 5:50,GIF,technology,neutral,20
10255,9522ddea-8e07-4a2a-a001-25e4a534b8f6,disgust,23/12/20 15:02,GIF,technology,negative,0
10256,9522ddea-8e07-4a2a-a001-25e4a534b8f6,love,29/3/21 16:21,GIF,technology,positive,65
10257,9522ddea-8e07-4a2a-a001-25e4a534b8f6,love,8/10/20 8:07,GIF,technology,positive,65
10258,8477eb49-08fd-44c3-a238-a13ee8cc5be8,love,19/5/21 4:47,audio,food,positive,65
10259,8477eb49-08fd-44c3-a238-a13ee8cc5be8,peeking,28/11/20 17:27,audio,food,neutral,35
10260,8477eb49-08fd-44c3-a238-a13ee8cc5be8,dislike,28/8/20 22:06,audio,food,negative,10
10261,8477eb49-08fd-44c3-a238-a13ee8cc5be8,peeking,2/11/20 22:28,audio,food,neutral,35
10262,8477eb49-08fd-44c3-a238-a13ee8cc5be8,scared,1/3/21 7:58,audio,food,negative,15
10263,8477eb49-08fd-44c3-a238-a13ee8cc5be8,scared,16/11/20 7:08,audio,food,negative,15
10264,8477eb49-08fd-44c3-a238-a13ee8cc5be8,interested,22/3/21 16:05,audio,food,positive,30
10265,8477eb49-08fd-44c3-a238-a13ee8cc5be8,cherish,11/8/20 11:23,audio,food,positive,70
10266,8477eb49-08fd-44c3-a238-a13ee8cc5be8,heart,30/10/20 5:19,audio,food,positive,60
10267,8477eb49-08fd-44c3-a238-a13ee8cc5be8,intrigued,14/1/21 21:12,audio,food,positive,45
10268,8477eb49-08fd-44c3-a238-a13ee8cc5be8,disgust,29/4/21 12:57,audio,food,negative,0
10269,8477eb49-08fd-44c3-a238-a13ee8cc5be8,intrigued,2/3/21 9:23,audio,food,positive,45
10270,8477eb49-08fd-44c3-a238-a13ee8cc5be8,cherish,3/8/20 9:29,audio,food,positive,70
10271,b85e1b0d-1018-4a65-a709-4ac5323e06d9,heart,14/12/20 0:37,video,fitness,positive,60
10272,b85e1b0d-1018-4a65-a709-4ac5323e06d9,intrigued,3/1/21 3:26,video,fitness,positive,45
10273,b85e1b0d-1018-4a65-a709-4ac5323e06d9,interested,9/2/21 15:56,video,fitness,positive,30
10274,b85e1b0d-1018-4a65-a709-4ac5323e06d9,indifferent,13/8/20 8:16,video,fitness,neutral,20
10275,b85e1b0d-1018-4a65-a709-4ac5323e06d9,like,20/8/20 3:06,video,fitness,positive,50
10276,b85e1b0d-1018-4a65-a709-4ac5323e06d9,intrigued,6/1/21 1:39,video,fitness,positive,45
10277,b85e1b0d-1018-4a65-a709-4ac5323e06d9,want,21/3/21 11:51,video,fitness,positive,70
10278,b85e1b0d-1018-4a65-a709-4ac5323e06d9,peeking,9/10/20 15:17,video,fitness,neutral,35
10279,b85e1b0d-1018-4a65-a709-4ac5323e06d9,worried,15/10/20 11:57,video,fitness,negative,12
10280,b85e1b0d-1018-4a65-a709-4ac5323e06d9,like,28/8/20 16:20,video,fitness,positive,50
10281,b85e1b0d-1018-4a65-a709-4ac5323e06d9,worried,31/10/20 16:12,video,fitness,negative,12
10282,b85e1b0d-1018-4a65-a709-4ac5323e06d9,like,25/10/20 22:24,video,fitness,positive,50
10283,b85e1b0d-1018-4a65-a709-4ac5323e06d9,worried,5/8/20 15:40,video,fitness,negative,12
10284,b85e1b0d-1018-4a65-a709-4ac5323e06d9,hate,7/6/21 3:06,video,fitness,negative,5
10285,b85e1b0d-1018-4a65-a709-4ac5323e06d9,adore,13/10/20 0:26,video,fitness,positive,72
10286,b85e1b0d-1018-4a65-a709-4ac5323e06d9,hate,1/8/20 22:08,video,fitness,negative,5
10287,b85e1b0d-1018-4a65-a709-4ac5323e06d9,interested,28/7/20 16:47,video,fitness,positive,30
10288,b85e1b0d-1018-4a65-a709-4ac5323e06d9,interested,15/11/20 19:38,video,fitness,positive,30
10289,b85e1b0d-1018-4a65-a709-4ac5323e06d9,indifferent,7/11/20 15:04,video,fitness,neutral,20
10290,b85e1b0d-1018-4a65-a709-4ac5323e06d9,intrigued,29/6/20 23:24,video,fitness,positive,45
10291,b85e1b0d-1018-4a65-a709-4ac5323e06d9,peeking,7/1/21 13:06,video,fitness,neutral,35
10292,d826807d-be79-402e-a55a-baf08df8212d,indifferent,5/11/20 1:55,GIF,science,neutral,20
10293,d826807d-be79-402e-a55a-baf08df8212d,scared,30/5/21 1:35,GIF,science,negative,15
10294,fbd8f70d-d62d-42e8-9508-9f5815ab578c,cherish,11/4/21 13:00,video,education,positive,70
10295,fbd8f70d-d62d-42e8-9508-9f5815ab578c,cherish,14/10/20 15:44,video,education,positive,70
10296,fbd8f70d-d62d-42e8-9508-9f5815ab578c,super love,11/2/21 18:42,video,education,positive,75
10297,fbd8f70d-d62d-42e8-9508-9f5815ab578c,interested,16/6/21 7:34,video,education,positive,30
10298,fbd8f70d-d62d-42e8-9508-9f5815ab578c,super love,23/5/21 3:05,video,education,positive,75
10299,fbd8f70d-d62d-42e8-9508-9f5815ab578c,disgust,8/9/20 3:01,video,education,negative,0
10300,fbd8f70d-d62d-42e8-9508-9f5815ab578c,peeking,29/10/20 5:41,video,education,neutral,35
10301,fbd8f70d-d62d-42e8-9508-9f5815ab578c,want,12/7/20 18:56,video,education,positive,70
10302,fbd8f70d-d62d-42e8-9508-9f5815ab578c,cherish,23/9/20 18:47,video,education,positive,70
10303,fbd8f70d-d62d-42e8-9508-9f5815ab578c,intrigued,18/11/20 7:44,video,education,positive,45
10304,fbd8f70d-d62d-42e8-9508-9f5815ab578c,indifferent,30/9/20 18:03,video,education,neutral,20
10305,fbd8f70d-d62d-42e8-9508-9f5815ab578c,like,22/12/20 16:25,video,education,positive,50
10306,fbd8f70d-d62d-42e8-9508-9f5815ab578c,indifferent,6/3/21 12:34,video,education,neutral,20
10307,fbd8f70d-d62d-42e8-9508-9f5815ab578c,worried,10/8/20 0:17,video,education,negative,12
10308,fbd8f70d-d62d-42e8-9508-9f5815ab578c,love,8/2/21 6:11,video,education,positive,65
10309,fbd8f70d-d62d-42e8-9508-9f5815ab578c,heart,24/2/21 8:23,video,education,positive,60
10310,fbd8f70d-d62d-42e8-9508-9f5815ab578c,super love,10/2/21 5:37,video,education,positive,75
10311,fbd8f70d-d62d-42e8-9508-9f5815ab578c,hate,12/4/21 3:36,video,education,negative,5
10312,fbd8f70d-d62d-42e8-9508-9f5815ab578c,intrigued,23/5/21 14:39,video,education,positive,45
10313,fbd8f70d-d62d-42e8-9508-9f5815ab578c,like,22/5/21 13:37,video,education,positive,50
10314,fbd8f70d-d62d-42e8-9508-9f5815ab578c,love,13/11/20 11:14,video,education,positive,65
10315,fbd8f70d-d62d-42e8-9508-9f5815ab578c,love,26/8/20 6:06,video,education,positive,65
10316,fbd8f70d-d62d-42e8-9508-9f5815ab578c,cherish,22/4/21 10:13,video,education,positive,70
10317,fbd8f70d-d62d-42e8-9508-9f5815ab578c,hate,6/7/20 18:18,video,education,negative,5
10318,fbd8f70d-d62d-42e8-9508-9f5815ab578c,scared,10/11/20 23:30,video,education,negative,15
10319,fbd8f70d-d62d-42e8-9508-9f5815ab578c,intrigued,21/2/21 21:28,video,education,positive,45
10320,fbd8f70d-d62d-42e8-9508-9f5815ab578c,like,25/11/20 2:12,video,education,positive,50
10321,fbd8f70d-d62d-42e8-9508-9f5815ab578c,worried,19/6/20 0:10,video,education,negative,12
10322,fbd8f70d-d62d-42e8-9508-9f5815ab578c,intrigued,16/11/20 6:33,video,education,positive,45
10323,fbd8f70d-d62d-42e8-9508-9f5815ab578c,peeking,27/5/21 13:05,video,education,neutral,35
10324,fbd8f70d-d62d-42e8-9508-9f5815ab578c,like,19/2/21 14:53,video,education,positive,50
10325,fbd8f70d-d62d-42e8-9508-9f5815ab578c,adore,10/12/20 16:54,video,education,positive,72
10326,fbd8f70d-d62d-42e8-9508-9f5815ab578c,love,14/8/20 12:16,video,education,positive,65
10327,fbd8f70d-d62d-42e8-9508-9f5815ab578c,hate,1/1/21 5:07,video,education,negative,5
10328,fbd8f70d-d62d-42e8-9508-9f5815ab578c,adore,5/3/21 6:15,video,education,positive,72
10329,fbd8f70d-d62d-42e8-9508-9f5815ab578c,interested,23/6/20 21:31,video,education,positive,30
10330,fbd8f70d-d62d-42e8-9508-9f5815ab578c,intrigued,14/8/20 4:20,video,education,positive,45
10331,fbd8f70d-d62d-42e8-9508-9f5815ab578c,dislike,15/3/21 9:04,video,education,negative,10
10332,fbd8f70d-d62d-42e8-9508-9f5815ab578c,hate,3/5/21 5:27,video,education,negative,5
10333,fbd8f70d-d62d-42e8-9508-9f5815ab578c,scared,6/10/20 8:21,video,education,negative,15
10334,fbd8f70d-d62d-42e8-9508-9f5815ab578c,heart,31/5/21 6:46,video,education,positive,60
10335,fbd8f70d-d62d-42e8-9508-9f5815ab578c,love,10/12/20 7:22,video,education,positive,65
10336,fbd8f70d-d62d-42e8-9508-9f5815ab578c,dislike,17/2/21 19:16,video,education,negative,10
10337,fbd8f70d-d62d-42e8-9508-9f5815ab578c,like,25/10/20 20:10,video,education,positive,50
10338,fbd8f70d-d62d-42e8-9508-9f5815ab578c,worried,17/11/20 7:03,video,education,negative,12
10339,6dbd153c-5b69-4ffb-a869-6285fb0c764d,love,30/9/20 16:15,audio,technology,positive,65
10340,6dbd153c-5b69-4ffb-a869-6285fb0c764d,interested,14/2/21 7:22,audio,technology,positive,30
10341,6dbd153c-5b69-4ffb-a869-6285fb0c764d,cherish,2/12/20 6:04,audio,technology,positive,70
10342,6dbd153c-5b69-4ffb-a869-6285fb0c764d,peeking,18/12/20 14:13,audio,technology,neutral,35
10343,6dbd153c-5b69-4ffb-a869-6285fb0c764d,like,22/4/21 7:23,audio,technology,positive,50
10344,6dbd153c-5b69-4ffb-a869-6285fb0c764d,disgust,12/12/20 4:36,audio,technology,negative,0
10345,6dbd153c-5b69-4ffb-a869-6285fb0c764d,intrigued,1/7/20 17:38,audio,technology,positive,45
10346,6dbd153c-5b69-4ffb-a869-6285fb0c764d,worried,26/5/21 8:55,audio,technology,negative,12
10347,6dbd153c-5b69-4ffb-a869-6285fb0c764d,heart,17/3/21 5:49,audio,technology,positive,60
10348,6dbd153c-5b69-4ffb-a869-6285fb0c764d,indifferent,10/9/20 3:25,audio,technology,neutral,20
10349,6dbd153c-5b69-4ffb-a869-6285fb0c764d,disgust,1/4/21 18:15,audio,technology,negative,0
10350,6dbd153c-5b69-4ffb-a869-6285fb0c764d,want,25/4/21 4:13,audio,technology,positive,70
10351,6dbd153c-5b69-4ffb-a869-6285fb0c764d,want,8/5/21 2:10,audio,technology,positive,70
10352,6dbd153c-5b69-4ffb-a869-6285fb0c764d,interested,27/2/21 4:37,audio,technology,positive,30
10353,6dbd153c-5b69-4ffb-a869-6285fb0c764d,interested,16/9/20 14:05,audio,technology,positive,30
10354,6dbd153c-5b69-4ffb-a869-6285fb0c764d,love,11/5/21 0:48,audio,technology,positive,65
10355,6dbd153c-5b69-4ffb-a869-6285fb0c764d,interested,18/4/21 9:07,audio,technology,positive,30
10356,6dbd153c-5b69-4ffb-a869-6285fb0c764d,super love,30/3/21 7:11,audio,technology,positive,75
10357,6dbd153c-5b69-4ffb-a869-6285fb0c764d,like,11/1/21 16:25,audio,technology,positive,50
10358,6dbd153c-5b69-4ffb-a869-6285fb0c764d,intrigued,8/11/20 18:02,audio,technology,positive,45
10359,6dbd153c-5b69-4ffb-a869-6285fb0c764d,heart,16/9/20 23:05,audio,technology,positive,60
10360,6dbd153c-5b69-4ffb-a869-6285fb0c764d,disgust,10/2/21 11:04,audio,technology,negative,0
10361,6dbd153c-5b69-4ffb-a869-6285fb0c764d,love,21/5/21 17:52,audio,technology,positive,65
10362,6dbd153c-5b69-4ffb-a869-6285fb0c764d,hate,28/4/21 4:25,audio,technology,negative,5
10363,6dbd153c-5b69-4ffb-a869-6285fb0c764d,adore,23/7/20 19:57,audio,technology,positive,72
10364,6dbd153c-5b69-4ffb-a869-6285fb0c764d,worried,10/10/20 23:35,audio,technology,negative,12
10365,6dbd153c-5b69-4ffb-a869-6285fb0c764d,cherish,25/10/20 10:48,audio,technology,positive,70
10366,6dbd153c-5b69-4ffb-a869-6285fb0c764d,intrigued,29/6/20 5:27,audio,technology,positive,45
10367,6dbd153c-5b69-4ffb-a869-6285fb0c764d,like,3/9/20 2:40,audio,technology,positive,50
10368,9108109e-c521-4528-9d90-4c804cbb866d,intrigued,2/2/21 7:12,audio,veganism,positive,45
10369,9108109e-c521-4528-9d90-4c804cbb866d,indifferent,26/8/20 7:26,audio,veganism,neutral,20
10370,9108109e-c521-4528-9d90-4c804cbb866d,peeking,17/10/20 17:30,audio,veganism,neutral,35
10371,9108109e-c521-4528-9d90-4c804cbb866d,adore,6/7/20 23:33,audio,veganism,positive,72
10372,9108109e-c521-4528-9d90-4c804cbb866d,interested,7/4/21 21:10,audio,veganism,positive,30
10373,9108109e-c521-4528-9d90-4c804cbb866d,cherish,30/1/21 4:27,audio,veganism,positive,70
10374,9108109e-c521-4528-9d90-4c804cbb866d,disgust,27/6/20 11:02,audio,veganism,negative,0
10375,9108109e-c521-4528-9d90-4c804cbb866d,interested,6/7/20 14:47,audio,veganism,positive,30
10376,9108109e-c521-4528-9d90-4c804cbb866d,love,18/8/20 19:02,audio,veganism,positive,65
10377,9108109e-c521-4528-9d90-4c804cbb866d,hate,7/6/21 16:04,audio,veganism,negative,5
10378,9108109e-c521-4528-9d90-4c804cbb866d,peeking,2/4/21 5:00,audio,veganism,neutral,35
10379,9108109e-c521-4528-9d90-4c804cbb866d,dislike,25/8/20 22:40,audio,veganism,negative,10
10380,9108109e-c521-4528-9d90-4c804cbb866d,want,4/7/20 17:15,audio,veganism,positive,70
10381,9108109e-c521-4528-9d90-4c804cbb866d,love,26/2/21 11:04,audio,veganism,positive,65
10382,9108109e-c521-4528-9d90-4c804cbb866d,worried,12/8/20 8:25,audio,veganism,negative,12
10383,9108109e-c521-4528-9d90-4c804cbb866d,heart,9/4/21 5:29,audio,veganism,positive,60
